#fte: [20-02-2018] http://switchoffandletsgo.blogspot.com.es/2013/04/relacionar-el-codigo-ine-con-su-codigo.html
#CodigoPostal	Municipio
19196	Argecilla
19461	Armallones
19135	Armuña de Tajuña
19135	Arroyo de las Fraguas
19153	Atanzón
19270	Atienza
19274	Atienza
19276	Atienza
19277	Atienza
19130	Auñón
19131	Auñón
19200	Azuqueca de Henares
19295	Baides
19390	Baños de Tajo
19276	Bañuelos
19490	Barriopedro
19133	Berninches
19278	Bodera, La
19490	Brihuega
19400	Brihuega
19410	Brihuega
19411	Brihuega
19412	Brihuega
19413	Brihuega
19414	Brihuega
19133	Budia
19459	Budia
19247	Bujalaro
19243	Bustares
19171	Cabanillas del Campo
19360	Campillo de Dueñas
19223	Campillo de Ranas
19224	Campillo de Ranas
19275	Campisábalos
19431	Canredondo
19274	Cantalojas
19275	Cantalojas
19197	Cañizar
28190	Cardoso de la Sierra, El
19184	Casa de Uceda
19170	Casar, El
19185	Casar, El
19246	Casas de San Galindo
19412	Caspueñas
19294	Castejón de Henares
19328	Castellar de la Muela
19127	Castilforte
19391	Castilnuevo
19245	Cendejas de Enmedio
19245	Cendejas de la Torre
19151	Centenera
19428	Cifuentes
19429	Cifuentes
19431	Cifuentes
19459	Cifuentes
19420	Cifuentes
19277	Cincovillas
19197	Ciruelas
19285	Ciruelos del Pinar
19443	Cobeta
19490	Cogollor
19239	Cogolludo
19229	Cogolludo
19230	Cogolludo
19237	Cogolludo
19275	Condemios de Abajo
19244	Condemios de Arriba
19275	Condemios de Arriba
19243	Congostrina
19292	Copernal
19392	Corduente
19334	Corduente
19341	Corduente
19343	Corduente
19390	Corduente
19186	Cubillo de Uceda, El
19310	Checa
19310	Chequilla
16160	Chiloeches
19160	Chiloeches
19190	Chiloeches
19128	Chillarón del Rey
19116	Driebes
19133	Durón
19143	Durón
19339	Embid
19127	Escamilla
19119	Escariche
19119	Escopete
19247	Espinosa de Henares
19292	Espinosa de Henares
19445	Esplegares
19287	Establés
19262	Estriégana
19290	Fontanar
19390	Fuembellida
19237	Fuencemillán
19182	Fuentelahiguera de Albatages
19144	Fuentelencina
19287	Fuentelsaz
19144	Fuentelviejo
19113	Fuentenovilla
19390	Fuentenovilla
19192	Gajanejos
19174	Galápagos
19275	Galve de Sorbe
19243	Gascueña de Bornova
19080	Guadalajara
19181	Guadalajara
19182	Guadalajara
19194	Guadalajara
19150	Guadalajara
19004	Guadalajara
19003	Guadalajara
19002	Guadalajara
19001	Guadalajara
19193	Guadalajara
19005	Guadalajara
19491	Henche
19197	Heras de Ayuso
19342	Herrería
19242	Hiendelaencina
19276	Hijes
19248	Hita
19328	Hombrados
19119	Hontoba
19140	Horche
19143	Horche
18140	Horche
19445	Hortezuela de Océn
19238	Huerce, La
19295	Huérmeces del Cerro
19441	Huertahernando
19119	Hueva
19220	Humanes
19226	Humanes
19229	Humanes
19119	Illana
19283	Iniéstola
19491	Inviernas, Las
19143	Irueste
19240	Jadraque
19246	Jadraque
19245	Jirueque
19196	Ledanca
19141	Loranca de Tajuña
19142	Lupiana
19261	Luzaga
19285	Luzón
19223	Majaelrayo
19219	Málaga del Fresno
19219	Malaguilla
19294	Mandayona
19128	Mantiel
19280	Maranchón
19281	Maranchón
19287	Maranchón
19180	Marchamalo
19490	Masegoso de Tajuña
19227	Matarrubia
19294	Matillas
19286	Mazarete
19114	Mazuecos
19246	Medranda
19315	Megina
19247	Membrillera
19276	Miedes de Atienza
19225	Mierla, La
19287	Milmarcos
19127	Millana
19274	Miñosa, La
19278	Miñosa, La
19268	Mirabueno
19246	Miralrío
19332	Mochales
19226	Mohernando
19350	Molina de Aragón
19363	Molina de Aragón
19351	Molina de Aragón
19300	Molina de Aragón
19362	Molina de Aragón
19239	Monasterio
19110	Mondéjar
19229	Montarrón
19144	Moratilla de los Meleros
19328	Morenilla
19196	Muduex
19244	Navas de Jadraque, Las
19245	Negredo
19432	Ocentejo
19133	Olivar, El
19444	Olmeda de Cobeta
19443	Olmeda de Cobeta
19266	Olmeda de Jadraque, La
19238	Ordial, El
19244	Ordial, El
19311	Orea
19245	Pálmaces de Jadraque
19336	Pardos
19269	Paredes de Sigüenza
19277	Paredes de Sigüenza
19492	Pareja
19128	Pareja
19129	Pareja
19100	Pastrana
19327	Pedregal, El
19462	Peñalén
19134	Peñalver
19313	Peralejos de las Truchas
19493	Peralveche
19246	Pinilla de Jadraque
19312	Pinilla de Molina
19162	Pioz
19192	Pioz
19325	Piqueras
19326	Pobo de Dueñas, El
19463	Poveda de la Sierra
19112	Pozo de Almoguera
19191	Pozo de Guadalajara
19161	Pozo de Guadalajara
19243	Prádena de Atienza
19273	Prádena de Atienza
19352	Prados Redondos
19353	Prados Redondos
19354	Prados Redondos
19391	Prados Redondos
19229	Puebla de Beleña
19225	Puebla de Valles
19209	Quer
19245	Rebollosa de Jadraque
19492	Recuenco, El
19145	Renera
19225	Retiendas
19223	Retiendas
19441	Riba de Saelices
19340	Rillo de Gallo
19269	Riofrío del Llano
19227	Robledillo de Mohernando
19243	Robledo de Corpes
19276	Romanillos de Atienza
19143	Romanones
19339	Rueda de la Sierra
19432	Sacecorbo
19128	Sacedón
19127	Sacedón
19120	Sacedón
19443	Saelices de la Sal
19126	Salmerón
19237	San Andrés del Congosto
19143	San Andrés del Rey
19245	Santiuste
19262	Saúca
19119	Sayatón
19346	Selas
19324	Setiles
19269	Sienes
19266	Sigüenza
19269	Sigüenza
19295	Sigüenza
19268	Sigüenza
19267	Sigüenza
19265	Sigüenza
19264	Sigüenza
19263	Sigüenza
19250	Sigüenza
19262	Sigüenza
19491	Solanillos del Extremo
19275	Somolinos
19491	Sotillo, El
19445	Sotodosos
19222	Tamajón
19224	Tamajón
19226	Tamajón
19227	Taragudo
19314	Taravilla
19287	Tartanedo
19332	Tartanedo
19333	Tartanedo
19334	Tartanedo
19134	Tendilla
19312	Terzaga
19390	Tierzo
19243	Toba, La
19277	Tordelrábano
19325	Tordellego
19323	Tordesilos
19190	Torija
19191	Torija
19355	Torrecuadrada de Molina
19431	Torrecuadradilla
19197	Torre del Burgo
19174	Torrejón del Rey
19245	Torremocha de Jadraque
19432	Torremocha del Campo
19491	Torremocha del Campo
19268	Torremocha del Campo
19345	Torremocha del Pinar
19391	Torremochuela
19337	Torrubia
19198	Tórtola de Henares
19338	Tortuera
19184	Tortuero
19312	Traíd
19192	Trijueque
19450	Trillo
19458	Trillo
19492	Trillo
19187	Uceda
19276	Ujados
19196	Utande
19141	Valdarachas
19196	Valdearenas
19142	Valdeavellano
19174	Valdeaveruelo
19185	Valdeaveruelo
19132	Valdeconcha
19412	Valdegrudas
19269	Valdelcubo
19185	Valdenuño Fernández
19184	Valdepeñas de la Sierra
19490	Valderrebollo
19225	Valdesotos
19411	Valfermoso de Tajuña
19390	Valhermoso
19492	Valtablado del Río
19224	Valverde de los Arroyos
19295	Viana de Jadraque
19460	Villanueva de Alcorón
19246	Villanueva de Argecilla
19209	Villanueva de la Torre
19219	Villanueva de la Torre
19243	Villares de Jadraque
19294	Villaseca de Henares
19184	Villaseca de Uceda
19332	Villel de Mesa
19184	Viñuelas
19080	Yebes
19139	Yebes
19141	Yebes
19111	Yebra
19143	Yélamos de Abajo
19143	Yélamos de Arriba
19210	Yunquera de Henares
19361	Yunta, La
19495	Zaorejas
19444	Zaorejas
19461	Zaorejas
19237	Zarzuela de Jadraque
19119	Zorita de los Canes
19346	Semillas
20269	Abaltzisketa
20150	Aduna
20749	Aizarnazabal
20495	Albiztur
20260	Alegia
20494	Alkiza
20268	Altzo
20268	Amezketa
20140	Andoain
20270	Anoeta
20577	Antzuola
20248	Arama
20550	Aretxabaleta
20159	Asteasu
20211	Ataun
20809	Aia
20810	Aia
20720	Azkoitia
20730	Azpeitia
20200	Beasain
20739	Beizama
20491	Belauntza
20492	Berastegi
20493	Berastegi
20493	Berrobi
20496	Bidegoian
20215	Zegama
20214	Zerain
20740	Zestoa
20749	Zestoa
20159	Zizurkil
20820	Deba
20829	Deba
20600	Eibar
20493	Elduain
20860	Elgoibar
20870	Elgoibar
20690	Elgeta
20530	Eskoriatza
20540	Eskoriatza
20218	Ezkio-Itsaso
20709	Ezkio-Itsaso
20280	Hondarribia
20248	Gaintza
20217	Gabiria
20808	Getaria
20120	Hernani
20128	Hernani
20494	Hernialde
20400	Ibarra
20213	Idiazabal
20267	Ikaztegieta
20301	Irun
20302	Irun
20303	Irun
20304	Irun
20305	Irun
20271	Irura
20249	Itsasondo
20159	Larraul
20210	Lazkao
20491	Leaburu
20220	Legazpi
20230	Legazpi
20250	Legorreta
02100	Lezo
20100	Lezo
20490	Lizartza
20500	Arrasate/Mondragón
20509	Arrasate/Mondragón
20830	Mutriku
20214	Mutiloa
20212	Olaberria
20569	Oñati
20568	Oñati
20567	Oñati
20560	Oñati
20490	Orexa
20810	Orio
20216	Ormaiztegi
20180	Oiartzun
20110	Pasaia
20590	Soraluze/Placencia de las Armas
20737	Errezil
20100	Errenteria
20530	Leintz-Gatzaga
20011	Donostia/San Sebastián
20100	Donostia/San Sebastián
20018	Donostia/San Sebastián
20017	Donostia/San Sebastián
20014	Donostia/San Sebastián
20015	Donostia/San Sebastián
20013	Donostia/San Sebastián
20012	Donostia/San Sebastián
20160	Donostia/San Sebastián
20009	Donostia/San Sebastián
20008	Donostia/San Sebastián
20007	Donostia/San Sebastián
20016	Donostia/San Sebastián
20006	Donostia/San Sebastián
20005	Donostia/San Sebastián
20004	Donostia/San Sebastián
20003	Donostia/San Sebastián
20002	Donostia/San Sebastián
20001	Donostia/San Sebastián
20010	Donostia/San Sebastián
20214	Segura
20400	Tolosa
20494	Tolosa
20267	Tolosa
20268	Tolosa
20130	Urnieta
20130	Usurbil
20170	Usurbil
20578	Bergara
20580	Bergara
20570	Bergara
20569	Bergara
20150	Villabona
20240	Ordizia
20700	Urretxu
20247	Zaldibia
20800	Zarautz
20700	Zumarraga
20750	Zumaia
20850	Mendaro
20160	Lasarte-Oria
20115	Astigarraga
20259	Baliarrain
20269	Orendain
20248	Altzaga
20491	Gaztelu
21340	Alájar
21122	Aljaraque
21100	Aljaraque
21110	Aljaraque
21120	Aljaraque
21593	Almendro, El
21330	Almonaster la Real
21342	Almonaster la Real
21350	Almonaster la Real
21359	Almonaster la Real
21646	Almonaster la Real
21669	Almonaster la Real
21290	Almonaster la Real
21760	Almonte
21710	Almonte
21730	Almonte
21739	Almonte
21750	Almonte
21520	Alosno
21530	Alosno
21200	Aracena
21207	Aracena
21208	Aracena
21209	Aracena
21239	Aroche
21240	Aroche
21248	Aroche
21340	Aroche
21580	Aroche
21280	Arroyomolinos de León
21009	Ayamonte
22400	Ayamonte
21440	Ayamonte
21420	Ayamonte
21400	Ayamonte
21409	Ayamonte
21291	Beas
21609	Beas
21630	Beas
21639	Beas
21647	Berrocal
02170	Bollullos Par del Condado
21710	Bollullos Par del Condado
21830	Bonares
21580	Cabezas Rubias
21270	Cala
21300	Calañas
21309	Calañas
21310	Calañas
21319	Calañas
21668	Campofrío
21388	Cañaveral de León
21540	Cartaya
21450	Cartaya
21459	Cartaya
21292	Castaño del Robledo
21330	Cerro de Andévalo, El
21580	Cerro de Andévalo, El
21320	Cerro de Andévalo, El
21209	Corteconcepción
21230	Cortegana
21239	Cortegana
21330	Cortegana
21208	Cortelazor
21387	Cumbres de Enmedio
21386	Cumbres de San Bartolomé
21380	Cumbres Mayores
21891	Chucena
21390	Encinasola
21870	Escacena del Campo
21292	Fuenteheridos
21291	Galaroza
21500	Gibraleón
21668	Granada de Río-Tinto, La
21594	Granado, El
21220	Higuera de la Sierra
21388	Hinojales
21740	Hinojos
21002	Huelva
21007	Huelva
21006	Huelva
21005	Huelva
21003	Huelva
21001	Huelva
21000	Huelva
21004	Huelva
21400	Isla Cristina
21410	Isla Cristina
21420	Isla Cristina
21430	Isla Cristina
21460	Isla Cristina
21360	Jabugo
21290	Jabugo
21449	Lepe
21440	Lepe
21400	Lepe
21207	Linares de la Sierra
21820	Lucena del Puerto
21890	Manzanilla
21208	Marines, Los
21660	Minas de Riotinto
21667	Minas de Riotinto
21130	Moguer
21800	Moguer
21291	Nava, La
21670	Nerva
21840	Niebla
21700	Palma del Condado, La
21130	Palos de la Frontera
21800	Palos de la Frontera
21810	Palos de la Frontera
21819	Palos de la Frontera
21880	Paterna del Campo
21888	Paterna del Campo
21560	Paymogo
21550	Puebla de Guzmán
21559	Puebla de Guzmán
21209	Puerto Moral
21100	Punta Umbría
21459	Punta Umbría
21110	Punta Umbría
21720	Rociana del Condado
21250	Rosal de la Frontera
21510	San Bartolomé de la Torre
21520	San Bartolomé de la Torre
21610	San Juan del Puerto
21639	San Juan del Puerto
21595	Sanlúcar de Guadiana
21591	San Silvestre de Guzmán
21359	Santa Ana la Real
21239	Santa Ana la Real
21570	Santa Bárbara de Casa
21620	Santa Olalla del Cala
21260	Santa Olalla del Cala
21620	Trigueros
21291	Valdelarco
21600	Valverde del Camino
21590	Villablanca
21860	Villalba del Alcor
21592	Villanueva de las Cruces
21540	Villanueva de los Castillejos
21850	Villarrasa
21640	Zalamea la Real
21668	Zalamea la Real
21649	Zalamea la Real
21647	Zalamea la Real
21210	Zufre
22143	Abiego
22147	Abiego
22392	Abizanda
22393	Abizanda
22147	Adahuesca
22808	Agüero
22860	Aisa
22889	Aisa
22534	Albalate de Cinca
22220	Albalatillo
22558	Albelda
22112	Albero Alto
22255	Albero Bajo
22212	Alberuela de Tubo
22282	Alcalá de Gurrea
22283	Alcalá de Gurrea
22135	Alcalá del Obispo
22560	Alcampell
22410	Alcolea de Cinca
22251	Alcubierre
22194	Alerre
22416	Alfántega
22283	Almudévar
22270	Almudévar
22417	Almunia de San Juan
22420	Almunia de San Juan
22255	Almuniente
22269	Almuniente
22145	Alquézar
22540	Altorricón
22122	Angüés
22123	Angüés
22133	Angüés
22728	Ansó
22725	Ansó
22133	Antillón
22730	Aragüés del Puerto
22583	Arén
22135	Argavieso
22150	Arguis
22800	Ayerbe
22807	Ayerbe
22809	Ayerbe
22421	Azanuy-Alins
22311	Azara
22311	Azlor
22569	Baélls
22751	Bailo
22761	Bailo
22760	Bailo
22571	Baldellou
22234	Ballobar
22194	Banastás
22300	Barbastro
22315	Barbastro
22255	Barbués
22132	Barbuñales
22320	Bárcabo
22585	Bárcabo
22149	Bárcabo
22148	Bárcabo
22536	Belver de Cinca
22549	Belver de Cinca
22533	Belver de Cinca
22580	Benabarre
22589	Benabarre
22440	Benasque
22449	Benasque
22469	Benasque
22131	Berbegal
22365	Bielsa
22350	Bielsa
22351	Bielsa
22144	Bierge
22141	Bierge
22613	Biescas
22630	Biescas
22636	Biescas
22637	Biescas
22638	Biescas
22639	Biescas
22665	Biescas
22510	Binaced
22511	Binaced
22500	Binéfar
22466	Bisaurri
22470	Bisaurri
22807	Biscarrués
22133	Blecua y Torres
22134	Blecua y Torres
22340	Boltaña
22347	Boltaña
22348	Boltaña
22349	Boltaña
22461	Boltaña
22486	Bonansa
22860	Borau
22372	Broto
22375	Broto
22373	Broto
22370	Broto
22374	Broto
22624	Caldearenas
22625	Caldearenas
22830	Caldearenas
22450	Campo
22451	Campo
22570	Camporrélls
22773	Canal de Berdún
22770	Canal de Berdún
22771	Canal de Berdún
22772	Canal de Berdún
22591	Candasnos
22888	Canfranc
22880	Canfranc
22212	Capdesaso
22480	Capella
22587	Capella
22141	Casbas de Huesca
22142	Casbas de Huesca
22310	Castejón del Puente
22222	Castejón de Monegros
22467	Castejón de Sos
22465	Castejón de Sos
22466	Castejón de Sos
22215	Castelflorite
22710	Castiello de Jaca
22860	Castiello de Jaca
22585	Castigaleu
22587	Castigaleu
22313	Castillazuelo
22570	Castillonroy
22572	Castillonroy
22148	Colungo
22233	Chalamera
22465	Chía
22194	Chimillas
22535	Esplús
22424	Estada
22423	Estadilla
22572	Estopiñán del Castillo
22589	Estopiñán del Castillo
22729	Fago
22375	Fanlo
22371	Fiscal
22372	Fiscal
22373	Fiscal
22417	Fonz
22422	Fonz
22337	Foradada del Toscar
22462	Foradada del Toscar
22452	Foradada del Toscar
22450	Foradada del Toscar
22451	Foradada del Toscar
22520	Fraga
22529	Fraga
22585	Fraga
22336	Fueva, La
22337	Fueva, La
22394	Fueva, La
22438	Fueva, La
22452	Fueva, La
22367	Gistaín
22312	Grado, El
22390	Grado, El
22225	Grañén
22255	Grañén
22260	Grañén
22268	Grañén
22269	Grañén
22461	Graus
22480	Graus
22481	Graus
22830	Graus
22437	Graus
22436	Graus
22430	Graus
22588	Graus
22438	Graus
22280	Gurrea de Gállego
22281	Gurrea de Gállego
22662	Hoz de Jaca
22210	Huerto
22211	Huerto
22092	Huesca
22195	Huesca
22002	Huesca
22194	Huesca
22197	Huesca
22097	Huesca
22094	Huesca
22196	Huesca
22090	Huesca
22080	Huesca
22006	Huesca
22005	Huesca
22003	Huesca
22001	Huesca
22000	Huesca
22004	Huesca
22122	Ibieca
22193	Igriés
22415	Ilche
22462	Isábena
22482	Isábena
22483	Isábena
22712	Jaca
22889	Jaca
22850	Jaca
22830	Jaca
22715	Jaca
22713	Jaca
22711	Jaca
22710	Jaca
22700	Jaca
22621	Jaca
22620	Jaca
22349	Jaca
22714	Jaca
22731	Jasa
22360	Labuerda
22125	Laluenga
22268	Lalueza
22212	Lalueza
22214	Lalueza
22250	Lanaja
22213	Lanaja
22216	Lanaja
22126	Laperdiguera
22124	Lascellas-Ponzano
22586	Lascuarre
22471	Laspaúles
22472	Laspaúles
22473	Laspaúles
22474	Laspaúles
22361	Laspuña
22809	Loarre
22140	Loporzano
22141	Loporzano
22192	Loporzano
22809	Loscorrales
22587	Monesma y Cajigar
22111	Monflorite-Lascasas
22196	Monflorite-Lascasas
22473	Montanuy
22474	Montanuy
22486	Montanuy
22487	Montanuy
22415	Monzón
22414	Monzón
22400	Monzón
22393	Naval
22320	Naval
22113	Novales
22193	Nueno
22622	Nueno
22439	Olvena
22232	Ontiñena
22531	Osso de Cinca
22532	Osso de Cinca
22337	Palo
22650	Panticosa
22661	Panticosa
22662	Panticosa
22592	Peñalba
22436	Peñas de Riglos, Las
22808	Peñas de Riglos, Las
22820	Peñas de Riglos, Las
22821	Peñas de Riglos, Las
22822	Peñas de Riglos, Las
22830	Peñas de Riglos, Las
22215	Peralta de Alcofea
22130	Peralta de Alcofea
22131	Peralta de Alcofea
22569	Peralta de Calasanz
22514	Peralta de Calasanz
22513	Peralta de Calasanz
22311	Peraltilla
22460	Perarrúa
22132	Pertusa
22268	Piracés
22366	Plan
22367	Plan
22216	Poleñino
22313	Pozán de Vero
22435	Puebla de Castro, La
22584	Puente de Montañana
22362	Puértolas
22363	Puértolas
22338	Pueyo de Araguás, El
22416	Pueyo de Santa Cruz
22191	Quicena
22252	Robres
22623	Sabiñánigo
22714	Sabiñánigo
22621	Sabiñánigo
22636	Sabiñánigo
22850	Sabiñánigo
22622	Sabiñánigo
22613	Sabiñánigo
22612	Sabiñánigo
22610	Sabiñánigo
22609	Sabiñánigo
22600	Sabiñánigo
22392	Sabiñánigo
22620	Sabiñánigo
22666	Sabiñánigo
22467	Sahún
22468	Sahún
22469	Sahún
22585	Salas Altas
22314	Salas Altas
22314	Salas Bajas
22110	Salillas
22640	Sallent de Gállego
22660	Sallent de Gállego
22663	Sallent de Gállego
22664	Sallent de Gállego
22512	San Esteban de Litera
22100	Sangarrén
22367	San Juan de Plan
22752	Santa Cilia
22791	Santa Cilia
22791	Santa Cruz de la Serós
22792	Santa Cruz de la Serós
22460	Santaliestra y San Quílez
22461	Santaliestra y San Quílez
22213	Sariñena
22215	Sariñena
22221	Sariñena
22200	Sariñena
22391	Secastilla
22439	Secastilla
22463	Seira
22464	Seira
22230	Sena
22253	Senés de Alcubierre
22110	Sesa
22467	Sesué
22122	Siétamo
22120	Siétamo
22121	Siétamo
22583	Sopeira
22549	Tamarite de Litera
22550	Tamarite de Litera
22559	Tamarite de Litera
22240	Tardienta
22364	Tella-Sin
22365	Tella-Sin
22366	Tella-Sin
22192	Tierz
22585	Tolva
22378	Torla
22377	Torla
22376	Torla
22254	Torralba de Aragón
22451	Torre la Ribera
22483	Torre la Ribera
22484	Torre la Ribera
22590	Torrente de Cinca
22132	Torres de Alcanadre
22255	Torres de Barbués
22268	Tramaced
22223	Valfarta
22451	Valle de Bardají
22451	Valle de Lierp
22483	Valle de Lierp
22528	Velilla de Cinca
22484	Beranuy
22485	Beranuy
22584	Viacamp y Litera
22585	Viacamp y Litera
22190	Vicién
22467	Villanova
22870	Villanúa
22231	Villanueva de Sigena
22610	Yebra de Basa
22611	Yebra de Basa
22639	Yésero
22530	Zaidín
22720	Valle de Hecho
22732	Valle de Hecho
22740	Valle de Hecho
22790	Valle de Hecho
22750	Puente la Reina de Jaca
22751	Puente la Reina de Jaca
22753	Puente la Reina de Jaca
22411	San Miguel del Cinca
22412	San Miguel del Cinca
22413	San Miguel del Cinca
22161	Sotonera, La
22162	Sotonera, La
22160	Sotonera, La
22810	Sotonera, La
22810	Lupiñén-Ortilla
22811	Lupiñén-Ortilla
22146	Santa María de Dulcis
22313	Santa María de Dulcis
22149	Aínsa-Sobrarbe
22330	Aínsa-Sobrarbe
22336	Aínsa-Sobrarbe
22339	Aínsa-Sobrarbe
22349	Aínsa-Sobrarbe
22394	Aínsa-Sobrarbe
22395	Aínsa-Sobrarbe
22312	Hoz y Costean
22315	Hoz y Costean
22549	Vencillón
23538	Albanchez de Mágina
23680	Alcalá la Real
23684	Alcalá la Real
23685	Alcalá la Real
23686	Alcalá la Real
23687	Alcalá la Real
23688	Alcalá la Real
23689	Alcalá la Real
23691	Alcalá la Real
23692	Alcalá la Real
23660	Alcaudete
23669	Alcaudete
23685	Alcaudete
23215	Aldeaquemada
23740	Andújar
23747	Andújar
23748	Andújar
23749	Andújar
23760	Arjona
23750	Arjonilla
23230	Arquillos
23239	Arquillos
23539	Baeza
23747	Baeza
23440	Baeza
23411	Baeza
23529	Baeza
23710	Bailén
23214	Baños de la Encina
23711	Baños de la Encina
23280	Beas de Segura
23289	Beas de Segura
23520	Begíjar
23529	Begíjar
23568	Bélmez de la Moraleda
23390	Benatae
23590	Cabra del Santo Cristo
23591	Cabra del Santo Cristo
23550	Cabra del Santo Cristo
23120	Cambil
23193	Cambil
23130	Campillo de Arenas
23420	Canena
23211	Carboneros
23214	Carolina, La
23212	Carolina, La
23200	Carolina, La
23260	Castellar
23670	Castillo de Locubín
23693	Castillo de Locubín
23628	Cazalilla
23469	Cazorla
23470	Cazorla
23479	Cazorla
23485	Cazorla
23269	Chiclana de Segura
23264	Chiclana de Segura
23268	Chiclana de Segura
23470	Chilluévar
23477	Chilluévar
23657	Escañuela
23628	Espelúy
23720	Espelúy
23488	Frailes
23686	Frailes
23690	Frailes
23691	Frailes
23610	Fuensanta de Martos
23616	Fuensanta de Martos
23180	Fuerte del Rey
23392	Génave
23170	Guardia de Jaén, La
23210	Guarromán
23746	Lahiguera
23611	Higuera de Calatrava
23486	Hinojares
23292	Hornos
23293	Hornos
23337	Hornos
23569	Hornos
23569	Huelma
23560	Huelma
23487	Huesa
23490	Ibros
23450	Ibros
23476	Iruela, La
23479	Iruela, La
23338	Iznatoraf
23629	Jabalquinto
23712	Jabalquinto
23194	Jaén
23007	Jaén
23196	Jaén
23009	Jaén
23008	Jaén
23005	Jaén
23004	Jaén
23003	Jaén
23639	Jaén
23002	Jaén
23001	Jaén
